brasilia,zulu,obs
2011-01-09 23:00:00,2011-01-10 01:00:00,0.0
2011-01-10 00:00:00,2011-01-10 02:00:00,0.0
2011-01-10 01:00:00,2011-01-10 03:00:00,0.0
2011-01-10 02:00:00,2011-01-10 04:00:00,0.0
2011-01-10 03:00:00,2011-01-10 05:00:00,0.0
2011-01-10 04:00:00,2011-01-10 06:00:00,0.0
2011-01-10 05:00:00,2011-01-10 07:00:00,0.0
2011-01-10 06:00:00,2011-01-10 08:00:00,0.0
2011-01-10 07:00:00,2011-01-10 09:00:00,0.0
2011-01-10 08:00:00,2011-01-10 10:00:00,0.0
2011-01-10 09:00:00,2011-01-10 11:00:00,0.0
2011-01-10 10:00:00,2011-01-10 12:00:00,0.0
2011-01-10 11:00:00,2011-01-10 13:00:00,0.0
2011-01-10 12:00:00,2011-01-10 14:00:00,0.0
2011-01-10 13:00:00,2011-01-10 15:00:00,0.0
2011-01-10 14:00:00,2011-01-10 16:00:00,0.0
2011-01-10 15:00:00,2011-01-10 17:00:00,0.0
2011-01-10 16:00:00,2011-01-10 18:00:00,0.0
2011-01-10 17:00:00,2011-01-10 19:00:00,0.0
2011-01-10 18:00:00,2011-01-10 20:00:00,0.0
2011-01-10 19:00:00,2011-01-10 21:00:00,0.0
2011-01-10 20:00:00,2011-01-10 22:00:00,0.0
2011-01-10 21:00:00,2011-01-10 23:00:00,0.2
2011-01-10 22:00:00,2011-01-11 00:00:00,0.4
2011-01-10 23:00:00,2011-01-11 01:00:00,0.0
2011-01-11 00:00:00,2011-01-11 02:00:00,0.0
2011-01-11 01:00:00,2011-01-11 03:00:00,0.0
2011-01-11 02:00:00,2011-01-11 04:00:00,3.0
2011-01-11 03:00:00,2011-01-11 05:00:00,3.2
2011-01-11 04:00:00,2011-01-11 06:00:00,2.6
2011-01-11 05:00:00,2011-01-11 07:00:00,6.2
2011-01-11 06:00:00,2011-01-11 08:00:00,3.4
2011-01-11 07:00:00,2011-01-11 09:00:00,0.4
2011-01-11 08:00:00,2011-01-11 10:00:00,0.0
2011-01-11 09:00:00,2011-01-11 11:00:00,0.4
2011-01-11 10:00:00,2011-01-11 12:00:00,1.2
2011-01-11 11:00:00,2011-01-11 13:00:00,3.2
2011-01-11 12:00:00,2011-01-11 14:00:00,3.8
2011-01-11 13:00:00,2011-01-11 15:00:00,2.2
2011-01-11 14:00:00,2011-01-11 16:00:00,0.2
2011-01-11 15:00:00,2011-01-11 17:00:00,0.2
2011-01-11 16:00:00,2011-01-11 18:00:00,0.0
2011-01-11 17:00:00,2011-01-11 19:00:00,0.0
2011-01-11 18:00:00,2011-01-11 20:00:00,0.0
2011-01-11 19:00:00,2011-01-11 21:00:00,0.0
2011-01-11 20:00:00,2011-01-11 22:00:00,0.0
2011-01-11 21:00:00,2011-01-11 23:00:00,0.0
2011-01-11 22:00:00,2011-01-12 00:00:00,3.2
2011-01-11 23:00:00,2011-01-12 01:00:00,0.6
2011-01-12 00:00:00,2011-01-12 02:00:00,5.2
2011-01-12 01:00:00,2011-01-12 03:00:00,6.0
2011-01-12 02:00:00,2011-01-12 04:00:00,2.4
2011-01-12 03:00:00,2011-01-12 05:00:00,2.4
2011-01-12 04:00:00,2011-01-12 06:00:00,10.6
2011-01-12 05:00:00,2011-01-12 07:00:00,17.6
2011-01-12 06:00:00,2011-01-12 08:00:00,13.4
2011-01-12 07:00:00,2011-01-12 09:00:00,8.4
2011-01-12 08:00:00,2011-01-12 10:00:00,5.4
2011-01-12 09:00:00,2011-01-12 11:00:00,3.6
2011-01-12 10:00:00,2011-01-12 12:00:00,2.4
2011-01-12 11:00:00,2011-01-12 13:00:00,1.0
2011-01-12 12:00:00,2011-01-12 14:00:00,0.0
2011-01-12 13:00:00,2011-01-12 15:00:00,0.2
2011-01-12 14:00:00,2011-01-12 16:00:00,0.0
2011-01-12 15:00:00,2011-01-12 17:00:00,0.0
2011-01-12 16:00:00,2011-01-12 18:00:00,0.0
2011-01-12 17:00:00,2011-01-12 19:00:00,0.0
2011-01-12 18:00:00,2011-01-12 20:00:00,0.0
2011-01-12 19:00:00,2011-01-12 21:00:00,0.0
2011-01-12 20:00:00,2011-01-12 22:00:00,0.0
2011-01-12 21:00:00,2011-01-12 23:00:00,0.0
2011-01-12 22:00:00,2011-01-13 00:00:00,0.0
